,model_2.output2.net.result,prediction,,,,,,,model_2.output2.net.result,prediction
35431,0.483410305,0,,,,,,35431,0.46265999,0
35432,0.372178181,0,,,,,,35432,0.41322464,0
35433,0.515680802,1,,,,,,35433,0.340197885,0
35434,0.21349186,0,,,,,,35434,0.497253242,0
35435,0.379366836,0,,,,,,35435,0.36999565,0
35436,0.416116314,0,,,,,,35436,0.563715285,1
35437,0.525758156,1,,,,,,35437,0.562011078,1
35438,0.593867746,1,,,,,,35438,0.478244149,0
35439,0.391484654,0,,,,,,35439,0.479161821,0
35440,0.218768723,0,,,,,,35440,0.405067246,0
35441,0.427264441,0,,,,,,35441,0.375408291,0
35442,0.237886915,0,,,,,,35442,0.485870812,0
35443,0.519555996,1,,,,,,35443,0.521587648,1
35444,0.424162529,0,,,,,,35444,0.466047651,0
35445,0.296775553,0,,,,,,35445,0.467086905,0
35446,0.733520257,1,,,,,,35446,0.596223347,1
35447,0.498114628,0,,,,,,35447,0.488053877,0
35448,0.873682677,1,,,,,,35448,0.493736525,0
35449,0.387695102,0,,,,,,35449,0.596223347,1
35450,0.704130665,1,,,,,,35450,0.59554453,1
35451,0.379382691,0,,,,,,35451,0.519948602,1
35452,0.344664665,0,,,,,,35452,0.347265552,0
35453,0.467620936,0,,,,,,35453,0.50698231,1
35454,0.245113173,0,,,,,,35454,0.461440136,0
35455,0.619659825,1,,,,,,35455,0.487334281,0
35456,0.114145989,0,,,,,,35456,0.381984885,0
35457,0.777407992,1,,,,,,35457,0.539174636,1
35458,0.465084301,0,,,,,,35458,0.505427921,1
35459,0.718520808,1,,,,,,35459,0.639481898,1
35460,0.574534234,1,,,,,,35460,0.667855584,1
35461,0.42284034,0,,,,,,35461,0.497253242,0
35462,0.441638616,0,,,,,,35462,0.274339644,0
35463,0.557680559,1,,,,,,35463,0.569065159,1
35464,0.552990964,1,,,,,,35464,0.410770507,0
35465,0.354900957,0,,,,,,35465,0.559984851,1
35466,0.730411132,1,,,,,,35466,0.596223347,1
35467,0.600979328,1,,,,,,35467,0.596223347,1
35468,0.2802291,0,,,,,,35468,0.477603005,0
35469,0.30980428,0,,,,,,35469,0.431113364,0
35470,0.738572688,1,,,,,,35470,0.557097524,1
35471,0.332657226,0,,,,,,35471,0.481940194,0
35472,0.1928071,0,,,,,,35472,0.467237701,0
35473,0.278845015,0,,,,,,35473,0.5113762,1
35474,0.518214463,1,,,,,,35474,0.61704336,1
35475,0.701219895,1,,,,,,35475,0.558282958,1
35476,0.551030413,1,,,,,,35476,0.476395053,0
35477,0.216544801,0,,,,,,35477,0.596223347,1
35478,0.890685411,1,,,,,,35478,0.497253242,0
35479,0.743578787,1,,,,,,35479,0.58772288,1
35480,0.40344504,0,,,,,,35480,0.418735536,0
35481,0.557075585,1,,,,,,35481,0.596223347,1
35482,0.617308101,1,,,,,,35482,0.596223347,1
35483,0.43826579,0,,,,,,35483,0.493736525,0
35484,0.505871521,1,,,,,,35484,0.482092615,0
35485,0.564067642,1,,,,,,35485,0.48199666,0
35486,0.694130402,1,,,,,,35486,0.497253242,0
35487,0.468863652,0,,,,,,35487,0.467086905,0
35488,0.444845723,0,,,,,,35488,0.596223347,1
35489,0.580145615,1,,,,,,35489,0.484436319,0
35490,0.836559934,1,,,,,,35490,0.596223347,1
35491,0.194921133,0,,,,,,35491,0.475045673,0
35492,0.924102117,1,,,,,,35492,0.596223347,1
35493,0.730357371,1,,,,,,35493,0.404078768,0
35494,0.292567399,0,,,,,,35494,0.467086905,0
35495,0.553563362,1,,,,,,35495,0.472779908,0
35496,0.357998931,0,,,,,,35496,0.384188978,0
35497,0.412102453,0,,,,,,35497,0.472002005,0
35498,0.578015947,1,,,,,,35498,0.596223347,1
35499,0.167912735,0,,,,,,35499,0.375193754,0
35500,0.286783333,0,,,,,,35500,0.528461138,1
35501,0.412541527,0,,,,,,35501,0.536489084,1
35502,0.459786535,0,,,,,,35502,0.475257504,0
35503,0.489725857,0,,,,,,35503,0.462416316,0
35504,0.698923631,1,,,,,,35504,0.473428898,0
35505,0.434106238,0,,,,,,35505,0.419487965,0
35506,0.456035207,0,,,,,,35506,0.596223347,1
35507,0.646717832,1,,,,,,35507,0.457735575,0
35508,0.512527465,1,,,,,,35508,0.593414706,1
35509,0.427192148,0,,,,,,35509,0.540297311,1
35510,0.295953508,0,,,,,,35510,0.320739864,0
35511,0.806202668,1,,,,,,35511,0.466222623,0
35512,0.317012071,0,,,,,,35512,0.314189817,0
35513,0.356242122,0,,,,,,35513,0.596223347,1
35514,0.580593234,1,,,,,,35514,0.457991921,0
35515,0.439429087,0,,,,,,35515,0.596223347,1
35516,0.22044456,0,,,,,,35516,0.596223347,1
35517,0.335267833,0,,,,,,35517,0.568734341,1
35518,0.572760894,1,,,,,,35518,0.538166884,1
35519,0.097981013,0,,,,,,35519,0.353653715,0
35520,0.266155409,0,,,,,,35520,0.336445669,0
35521,0.599168597,1,,,,,,35521,0.497253242,0
35522,0.436626767,0,,,,,,35522,0.489831571,0
35523,0.516646467,1,,,,,,35523,0.596223347,1
35524,0.295734586,0,,,,,,35524,0.297695806,0
35525,0.555890776,1,,,,,,35525,0.430947199,0
35526,0.454326972,0,,,,,,35526,0.528824948,1
35527,0.188986558,0,,,,,,35527,0.358740439,0
35528,0.305585011,0,,,,,,35528,0.467086905,0
35529,0.341182789,0,,,,,,35529,0.458454708,0
35530,0.510379261,1,,,,,,35530,0.507893454,1
35531,0.680101375,1,,,,,,35531,0.437111643,0
35532,0.441006948,0,,,,,,35532,0.507743772,1
35533,0.384239003,0,,,,,,35533,0.596223347,1
35534,0.493520764,0,,,,,,35534,0.48200836,0
35535,0.411721079,0,,,,,,35535,0.470224448,0
35536,0.47812621,0,,,,,,35536,0.487900891,0
35537,0.623462601,1,,,,,,35537,0.596223347,1
35538,0.710416003,1,,,,,,35538,0.548507611,1
35539,0.332407765,0,,,,,,35539,0.596223347,1
35540,0.920754508,1,,,,,,35540,0.65151413,1
35541,0.433955516,0,,,,,,35541,0.524983153,1
35542,0.328931031,0,,,,,,35542,0.497253242,0
35543,0.561459437,1,,,,,,35543,0.535567686,1
35544,0.455269675,0,,,,,,35544,0.472886166,0
35545,0.204968697,0,,,,,,35545,0.596223347,1
35546,0.431398541,0,,,,,,35546,0.520121805,1
35547,0.242446993,0,,,,,,35547,0.495741707,0
35548,0.521724657,1,,,,,,35548,0.587479262,1
35549,0.599111954,1,,,,,,35549,0.596223347,1
35550,0.390010201,0,,,,,,35550,0.497253242,0
35551,0.609898662,1,,,,,,35551,0.596223347,1
35552,0.458089164,0,,,,,,35552,0.45197493,0
35553,0.502424544,1,,,,,,35553,0.497253242,0
35554,0.455709173,0,,,,,,35554,0.596223347,1
35555,0.4028461,0,,,,,,35555,0.413231629,0
35556,0.233713955,0,,,,,,35556,0.357038712,0
35557,0.653790303,1,,,,,,35557,0.479425326,0
35558,0.606854212,1,,,,,,35558,0.475708108,0
35559,0.299664031,0,,,,,,35559,0.49607359,0
35560,0.400915237,0,,,,,,35560,0.467086905,0
35561,0.82194518,1,,,,,,35561,0.596223347,1
35562,0.439807109,0,,,,,,35562,0.390818802,0
35563,0.453023514,0,,,,,,35563,0.442332375,0
35564,0.747583009,1,,,,,,35564,0.479410266,0
35565,0.52639876,1,,,,,,35565,0.467316313,0
35566,0.792261745,1,,,,,,35566,0.515193106,1
35567,0.446738559,0,,,,,,35567,0.560075728,1
35568,0.439555744,0,,,,,,35568,0.475675833,0
35569,0.905335914,1,,,,,,35569,0.596223347,1
35570,0.495235578,0,,,,,,35570,0.607306046,1
35571,0.487438689,0,,,,,,35571,0.503606147,1
35572,0.312547276,0,,,,,,35572,0.467086905,0
35573,0.449981497,0,,,,,,35573,0.458525148,0
35574,0.390946008,0,,,,,,35574,0.538742931,1
35575,0.391181019,0,,,,,,35575,0.510084595,1
35576,0.72716262,1,,,,,,35576,0.596223347,1
35577,0.774244486,1,,,,,,35577,0.491691417,0
35578,0.888779443,1,,,,,,35578,0.517901468,1
35579,0.399376781,0,,,,,,35579,0.513792887,1
35580,0.427250463,0,,,,,,35580,0.483039413,0
35581,0.316865909,0,,,,,,35581,0.496034094,0
35582,0.749433769,1,,,,,,35582,0.465708861,0
35583,0.45494176,0,,,,,,35583,0.471084499,0
35584,0.392538925,0,,,,,,35584,0.421058481,0
35585,0.337324452,0,,,,,,35585,0.596223347,1
35586,0.616277545,1,,,,,,35586,0.545634513,1
35587,0.112827082,0,,,,,,35587,0.671815294,1
35588,0.868206344,1,,,,,,35588,0.596223347,1
35589,0.237939062,0,,,,,,35589,0.304751972,0
35590,0.445389245,0,,,,,,35590,0.435368132,0
35591,0.404450998,0,,,,,,35591,0.537641261,1
35592,0.206039138,0,,,,,,35592,0.497253242,0
35593,0.819308036,1,,,,,,35593,0.596223347,1
35594,0.525685627,1,,,,,,35594,0.468511092,0
35595,0.492539311,0,,,,,,35595,0.525365785,1
35596,0.90149426,1,,,,,,35596,0.522321586,1
35597,0.555777966,1,,,,,,35597,0.496546222,0
35598,0.505816002,1,,,,,,35598,0.507362956,1
35599,0.464889269,0,,,,,,35599,0.447190596,0
35600,0.82421443,1,,,,,,35600,0.563609869,1
35601,0.220042577,0,,,,,,35601,0.461775258,0
35602,0.329249853,0,,,,,,35602,0.596223347,1
35603,0.161536708,0,,,,,,35603,0.52460053,1
35604,0.821544499,1,,,,,,35604,0.596223347,1
35605,0.626176624,1,,,,,,35605,0.490701462,0
35606,0.435639073,0,,,,,,35606,0.41952479,0
35607,0.636458393,1,,,,,,35607,0.596223347,1
35608,0.617614081,1,,,,,,35608,0.492698154,0
35609,0.441737792,0,,,,,,35609,0.596223347,1
35610,0.17157361,0,,,,,,35610,0.341837611,0
35611,0.437793003,0,,,,,,35611,0.469640702,0
35612,0.565454307,1,,,,,,35612,0.478518433,0
35613,0.559444019,1,,,,,,35613,0.615326054,1
35614,0.32787284,0,,,,,,35614,0.596223347,1
35615,0.351953502,0,,,,,,35615,0.467086905,0
35616,0.201212129,0,,,,,,35616,0.468665059,0
35617,0.378787997,0,,,,,,35617,0.4430923,0
35618,0.430630754,0,,,,,,35618,0.451877917,0
35619,0.462527374,0,,,,,,35619,0.399617849,0
35620,0.650429551,1,,,,,,35620,0.493736525,0
35621,0.372379059,0,,,,,,35621,0.409484316,0
35622,0.884782464,1,,,,,,35622,0.497253242,0
35623,0.680079935,1,,,,,,35623,0.521406287,1
35624,0.586989157,1,,,,,,35624,0.527951276,1
35625,0.653973964,1,,,,,,35625,0.431750298,0
35626,0.68317017,1,,,,,,35626,0.704125965,1
35627,0.462700107,0,,,,,,35627,0.41689092,0
35628,0.614584109,1,,,,,,35628,0.528347422,1
35629,0.633024796,1,,,,,,35629,0.494097967,0
35630,0.415229401,0,,,,,,35630,0.48709914,0
35631,0.351508386,0,,,,,,35631,0.467086905,0
35632,0.403058152,0,,,,,,35632,0.493736525,0
35633,0.426049991,0,,,,,,35633,0.268363278,0
35634,0.428090197,0,,,,,,35634,0.467086905,0
35635,0.44372591,0,,,,,,35635,0.470706545,0
35636,0.331065468,0,,,,,,35636,0.497253242,0
35637,0.454576511,0,,,,,,35637,0.497253242,0
35638,0.446256532,0,,,,,,35638,0.488192769,0
35639,0.397622442,0,,,,,,35639,0.419715695,0
35640,0.466987209,0,,,,,,35640,0.611483808,1
35641,0.436859571,0,,,,,,35641,0.596223347,1
35642,0.856727991,1,,,,,,35642,0.611313734,1
35643,0.792986708,1,,,,,,35643,0.470234727,0
35644,0.248533316,0,,,,,,35644,0.336542414,0
35645,0.493785041,0,,,,,,35645,0.270648627,0
35646,0.482365211,0,,,,,,35646,0.370576605,0
35647,0.33864614,0,,,,,,35647,0.493736525,0
35648,0.332827154,0,,,,,,35648,0.373829065,0
35649,0.21599163,0,,,,,,35649,0.342717593,0
35650,0.782365733,1,,,,,,35650,0.596223347,1
35651,0.310988527,0,,,,,,35651,0.545198554,1
35652,0.646622486,1,,,,,,35652,0.599453106,1
35653,0.263123027,0,,,,,,35653,0.46610122,0
35654,0.315864409,0,,,,,,35654,0.436829898,0
35655,0.739882957,1,,,,,,35655,0.596223347,1
35656,0.384531749,0,,,,,,35656,0.394143336,0
35657,0.589981793,1,,,,,,35657,0.596223347,1
35658,0.557814629,1,,,,,,35658,0.604424861,1
35659,0.785796439,1,,,,,,35659,0.495888337,0
35660,0.869955516,1,,,,,,35660,0.566182549,1
35661,0.330610733,0,,,,,,35661,0.536634401,1
35662,0.299156769,0,,,,,,35662,0.382405047,0
35663,0.807554871,1,,,,,,35663,0.479425606,0
35664,0.881120039,1,,,,,,35664,0.58330011,1
35665,0.551391701,1,,,,,,35665,0.453918404,0
35666,0.754124741,1,,,,,,35666,0.564994554,1
35667,0.63669399,1,,,,,,35667,0.511806249,1
35668,0.912040449,1,,,,,,35668,0.489524278,0
35669,0.481472371,0,,,,,,35669,0.517403874,1
35670,0.553397604,1,,,,,,35670,0.596515425,1
35671,0.366548555,0,,,,,,35671,0.439426655,0
35672,0.374555644,0,,,,,,35672,0.545720163,1
35673,0.834783279,1,,,,,,35673,0.596223347,1
35674,0.487899764,0,,,,,,35674,0.531558123,1
35675,0.356053847,0,,,,,,35675,0.486364559,0
35676,0.442715189,0,,,,,,35676,0.385253653,0
35677,0.862779483,1,,,,,,35677,0.569836523,1
35678,0.170262339,0,,,,,,35678,0.463154151,0
35679,0.178480272,0,,,,,,35679,0.465834202,0
35680,0.499520184,0,,,,,,35680,0.486049256,0
35681,0.822895709,1,,,,,,35681,0.596223347,1
35682,0.283401415,0,,,,,,35682,0.722082617,1
35683,0.267440713,0,,,,,,35683,0.596223347,1
35684,0.419440736,0,,,,,,35684,0.439227027,0
35685,0.244234809,0,,,,,,35685,0.551652071,1
35686,0.726780499,1,,,,,,35686,0.494486627,0
35687,0.852801446,1,,,,,,35687,0.587539195,1
35688,0.245651221,0,,,,,,35688,0.487282372,0
35689,0.493592273,0,,,,,,35689,0.497253242,0
35690,0.447974995,0,,,,,,35690,0.45144343,0
35691,0.375062247,0,,,,,,35691,0.527862531,1
35692,0.447489119,0,,,,,,35692,0.410506922,0
35693,0.271592872,0,,,,,,35693,0.435844276,0
35694,0.605303637,1,,,,,,35694,0.585436893,1
35695,0.226225425,0,,,,,,35695,0.497253242,0
35696,0.729910696,1,,,,,,35696,0.489572919,0
35697,0.363956569,0,,,,,,35697,0.527838257,1
35698,0.385330806,0,,,,,,35698,0.586693746,1
35699,0.550232086,1,,,,,,35699,0.498555038,0
35700,0.181575288,0,,,,,,35700,0.460084743,0
35701,0.341715759,0,,,,,,35701,0.468513961,0
35702,0.41910291,0,,,,,,35702,0.437650016,0
35703,0.435438678,0,,,,,,35703,0.457945984,0
35704,0.620501692,1,,,,,,35704,0.598214797,1
35705,0.372898469,0,,,,,,35705,0.650509679,1
35706,0.54558146,1,,,,,,35706,0.596223347,1
35707,0.599391548,1,,,,,,35707,0.478071803,0
35708,0.68879856,1,,,,,,35708,0.553618983,1
35709,0.190579891,0,,,,,,35709,0.493736525,0
35710,0.280629655,0,,,,,,35710,0.496001886,0
35711,0.568896964,1,,,,,,35711,0.42270942,0
35712,0.397267625,0,,,,,,35712,0.478518433,0
35713,0.65590843,1,,,,,,35713,0.596223347,1
35714,0.508817642,1,,,,,,35714,0.671171743,1
35715,0.437039145,0,,,,,,35715,0.443944097,0
35716,0.350634796,0,,,,,,35716,0.464866236,0
35717,0.405627216,0,,,,,,35717,0.470234727,0
35718,0.478711104,0,,,,,,35718,0.425258311,0
35719,0.419214926,0,,,,,,35719,0.437736192,0
35720,0.613940307,1,,,,,,35720,0.58245494,1
35721,0.39421451,0,,,,,,35721,0.471169406,0
35722,0.62281458,1,,,,,,35722,0.541372982,1
35723,0.442939734,0,,,,,,35723,0.514118299,1
35724,0.643381122,1,,,,,,35724,0.688862208,1
35725,0.984674277,1,,,,,,35725,0.383268456,0
35726,0.34304555,0,,,,,,35726,0.493736525,0
35727,0.307433744,0,,,,,,35727,0.519131724,1
35728,0.507743263,1,,,,,,35728,0.493357626,0
35729,0.817492132,1,,,,,,35729,0.596223347,1
35730,0.639757066,1,,,,,,35730,0.587167554,1
35731,0.350660564,0,,,,,,35731,0.452484793,0
35732,0.311325763,0,,,,,,35732,0.532324715,1
35733,0.229499173,0,,,,,,35733,0.596223347,1
35734,0.844566589,1,,,,,,35734,0.598872094,1
35735,0.329309079,0,,,,,,35735,0.372590382,0
35736,0.441998058,0,,,,,,35736,0.467086905,0
35737,0.33180133,0,,,,,,35737,0.354693451,0
35738,0.620802284,1,,,,,,35738,0.438815076,0
35739,0.607802393,1,,,,,,35739,0.531489299,1
35740,0.46107232,0,,,,,,35740,0.620694997,1
35741,0.312741611,0,,,,,,35741,0.330350774,0
35742,0.224826759,0,,,,,,35742,0.596223347,1
35743,0.167324437,0,,,,,,35743,0.329360891,0
35744,0.835406878,1,,,,,,35744,0.596223347,1
35745,0.436719053,0,,,,,,35745,0.528904072,1
35746,0.480388058,0,,,,,,35746,0.494985751,0
35747,0.771695883,1,,,,,,35747,0.588530753,1
35748,0.215502386,0,,,,,,35748,0.525156203,1
35749,0.340606682,0,,,,,,35749,0.38045745,0
35750,0.27711185,0,,,,,,35750,0.37908746,0
35751,0.679042146,1,,,,,,35751,0.326195667,0
35752,0.264008646,0,,,,,,35752,0.394180148,0
35753,0.78085617,1,,,,,,35753,0.999981941,1
35754,0.840234867,1,,,,,,35754,0.499780253,0
35755,0.441431501,0,,,,,,35755,0.501109739,1
35756,0.695043031,1,,,,,,35756,0.507743772,1
35757,0.876590647,1,,,,,,35757,0.596223347,1
35758,0.913624129,1,,,,,,35758,0.596223347,1
35759,0.202297234,0,,,,,,35759,0.375751636,0
35760,0.269395313,0,,,,,,35760,0.621125838,1
35761,0.907601687,1,,,,,,35761,0.843158438,1
35762,0.201046855,0,,,,,,35762,0.590921142,1
35763,0.971574132,1,,,,,,35763,0.500754552,1
35764,0.498292415,0,,,,,,35764,0.487900891,0
35765,0.486937164,0,,,,,,35765,0.588732834,1
35766,0.767319301,1,,,,,,35766,0.427263016,0
35767,0.3979788,0,,,,,,35767,0.501803231,1
35768,0.812832406,1,,,,,,35768,0.487900891,0
35769,0.474116034,0,,,,,,35769,0.442659918,0
35770,0.860309698,1,,,,,,35770,0.391756606,0
35771,0.381747876,0,,,,,,35771,0.596223347,1
35772,0.520376228,1,,,,,,35772,0.539026151,1
35773,0.320438563,0,,,,,,35773,0.436646008,0
35774,0.46844403,0,,,,,,35774,0.47032113,0
35775,0.5555891,1,,,,,,35775,0.510580709,1
35776,0.670107255,1,,,,,,35776,0.596223347,1
35777,0.401263654,0,,,,,,35777,0.382238068,0
35778,0.539356369,1,,,,,,35778,0.419464984,0
35779,0.46463448,0,,,,,,35779,0.570445523,1
35780,0.18074502,0,,,,,,35780,0.539174636,1
35781,0.509816049,1,,,,,,35781,0.562548851,1
35782,0.396368323,0,,,,,,35782,0.497253242,0
35783,0.885121349,1,,,,,,35783,0.463041903,0
35784,0.573380275,1,,,,,,35784,0.596223347,1
35785,0.638852227,1,,,,,,35785,0.467086905,0
35786,0.465198511,0,,,,,,35786,0.620065562,1
35787,0.445053764,0,,,,,,35787,0.381506311,0
35788,0.232511547,0,,,,,,35788,0.47783736,0
35789,0.276016171,0,,,,,,35789,0.527342219,1
35790,0.388822934,0,,,,,,35790,0.458624706,0
35791,0.610039146,1,,,,,,35791,0.754218114,1
35792,0.520730493,1,,,,,,35792,0.508356627,1
35793,0.482821904,0,,,,,,35793,0.553270329,1
35794,0.54123049,1,,,,,,35794,0.497253242,0
35795,0.543358426,1,,,,,,35795,0.488264899,0
35796,0.334751353,0,,,,,,35796,0.402942908,0
35797,0.329899609,0,,,,,,35797,0.51312134,1
35798,0.471262158,0,,,,,,35798,0.48595317,0
35799,0.468941055,0,,,,,,35799,0.471169406,0
35800,0.359196263,0,,,,,,35800,0.460181307,0
35801,0.728057161,1,,,,,,35801,0.596223347,1
35802,0.266172321,0,,,,,,35802,0.386149533,0
35803,0.275424976,0,,,,,,35803,0.467086905,0
35804,0.457033355,0,,,,,,35804,0.565194354,1
35805,0.356882149,0,,,,,,35805,0.470234727,0
35806,0.554107477,1,,,,,,35806,0.480056095,0
35807,0.357982068,0,,,,,,35807,0.468737065,0
35808,0.712112592,1,,,,,,35808,0.564607645,1
35809,0.658306674,1,,,,,,35809,0.454849509,0
35810,0.279131386,0,,,,,,35810,0.458828199,0
35811,0.580924774,1,,,,,,35811,0.487900891,0
35812,0.738355091,1,,,,,,35812,0.434028969,0
35813,0.561838444,1,,,,,,35813,0.436064779,0
35814,0.58204751,1,,,,,,35814,0.509191069,1
35815,0.747827562,1,,,,,,35815,0.460747767,0
35816,0.591248733,1,,,,,,35816,0.682697346,1
35817,0.299803424,0,,,,,,35817,0.497253242,0
35818,0.357332317,0,,,,,,35818,0.377159778,0
35819,0.449673667,0,,,,,,35819,0.400526779,0
35820,0.395147628,0,,,,,,35820,0.596223347,1
35821,0.779274081,1,,,,,,35821,0.533255164,1
35822,0.696064637,1,,,,,,35822,0.511607946,1
35823,0.486987431,0,,,,,,35823,0.357498851,0
35824,0.447835168,0,,,,,,35824,0.399989258,0
35825,0.615084338,1,,,,,,35825,0.489458403,0
35826,0.462108314,0,,,,,,35826,0.498363912,0
35827,0.606127903,1,,,,,,35827,0.486478553,0
35828,0.698039918,1,,,,,,35828,0.584225756,1
35829,0.785441753,1,,,,,,35829,0.542033101,1
35830,0.873341499,1,,,,,,35830,0.346054059,0
35831,0.441798886,0,,,,,,35831,0.493736525,0
35832,0.293240995,0,,,,,,35832,0.517668617,1
35833,0.453584359,0,,,,,,35833,0.397917021,0
35834,0.291817567,0,,,,,,35834,0.403786559,0
35835,0.411305831,0,,,,,,35835,0.494496189,0
35836,0.495579192,0,,,,,,35836,0.43295332,0
35837,0.428777505,0,,,,,,35837,0.567743561,1
35838,0.353793939,0,,,,,,35838,0.467086905,0
35839,0.344052573,0,,,,,,35839,0.570830774,1
35840,0.832509345,1,,,,,,35840,0.573920801,1
35841,0.244272718,0,,,,,,35841,0.46821424,0
35842,0.536493,1,,,,,,35842,0.548070964,1
35843,0.656867346,1,,,,,,35843,0.340144735,0
35844,0.595772409,1,,,,,,35844,0.596223347,1
35845,0.758906767,1,,,,,,35845,0.48235056,0
35846,0.610197323,1,,,,,,35846,0.653087255,1
35847,0.311864579,0,,,,,,35847,0.471169406,0
35848,0.4435344,0,,,,,,35848,0.506965787,1
35849,0.339616066,0,,,,,,35849,0.596223347,1
35850,0.310392868,0,,,,,,35850,0.512369876,1
35851,0.559890624,1,,,,,,35851,0.35437388,0
35852,0.571012295,1,,,,,,35852,0.514725455,1
35853,0.319580949,0,,,,,,35853,0.471169406,0
35854,0.550838441,1,,,,,,35854,0.551652071,1
35855,0.653835398,1,,,,,,35855,0.527862531,1
35856,0.498640373,0,,,,,,35856,0.275410175,0
35857,0.623760226,1,,,,,,35857,0.561722796,1
35858,0.814334513,1,,,,,,35858,0.596223347,1
35859,0.211431764,0,,,,,,35859,0.336241051,0
35860,0.836798122,1,,,,,,35860,0.485355482,0
35861,0.654762978,1,,,,,,35861,0.562350762,1
35862,0.556577571,1,,,,,,35862,0.596223347,1
35863,0.64897167,1,,,,,,35863,0.596223347,1
35864,0.927918187,1,,,,,,35864,0.612834996,1
35865,0.485262618,0,,,,,,35865,0.514115743,1
35866,0.508718544,1,,,,,,35866,0.3823004,0
35867,0.741592118,1,,,,,,35867,0.404905055,0
35868,0.381819967,0,,,,,,35868,0.396407404,0
35869,0.360220772,0,,,,,,35869,0.596223347,1
35870,0.228159284,0,,,,,,35870,0.439339685,0
35871,0.492149893,0,,,,,,35871,0.476327254,0
35872,0.476172495,0,,,,,,35872,0.497253242,0
35873,0.825923789,1,,,,,,35873,0.576688317,1
35874,0.190494158,0,,,,,,35874,0.596223347,1
35875,0.612213506,1,,,,,,35875,0.494605982,0
35876,0.323428164,0,,,,,,35876,0.47812405,0
35877,0.309027469,0,,,,,,35877,0.483376272,0
35878,0.34807771,0,,,,,,35878,0.493736525,0
35879,0.768370978,1,,,,,,35879,0.550360628,1
35880,0.595287213,1,,,,,,35880,0.431395154,0
35881,0.344973584,0,,,,,,35881,0.474106395,0
35882,0.362557803,0,,,,,,35882,0.456146601,0
35883,0.526924599,1,,,,,,35883,0.586075582,1
35884,0.644068588,1,,,,,,35884,0.498810852,0
35885,0.523594205,1,,,,,,35885,0.596223347,1
35886,0.563253274,1,,,,,,35886,0.531489299,1
35887,0.579435744,1,,,,,,35887,0.535408498,1
35888,0.584563794,1,,,,,,35888,0.596223347,1
35889,0.460826858,0,,,,,,35889,0.456072799,0
35890,0.77699244,1,,,,,,35890,0.596223347,1
35891,0.395373518,0,,,,,,35891,0.596223347,1
35892,0.478155408,0,,,,,,35892,0.46776702,0
35893,0.361459192,0,,,,,,35893,0.418483561,0
35894,0.317661811,0,,,,,,35894,0.708939468,1
35895,0.506172015,1,,,,,,35895,0.398283029,0
35896,0.21650608,0,,,,,,35896,0.596223347,1
35897,0.915029439,1,,,,,,35897,0.543920714,1
35898,0.529852442,1,,,,,,35898,0.58915245,1
35899,0.964955483,1,,,,,,35899,0.473428898,0
35900,0.536993429,1,,,,,,35900,0.524524932,1
35901,0.350196643,0,,,,,,35901,0.540542245,1
35902,0.836137841,1,,,,,,35902,0.420787636,0
35903,0.481129018,0,,,,,,35903,0.556063508,1
35904,0.467236433,0,,,,,,35904,0.49060964,0
35905,0.531371335,1,,,,,,35905,0.478670023,0
35906,0.384861739,0,,,,,,35906,0.596223347,1
35907,0.623620277,1,,,,,,35907,0.596223347,1
35908,0.632697779,1,,,,,,35908,0.46403665,0
35909,0.384959644,0,,,,,,35909,0.323021798,0
35910,0.732004911,1,,,,,,35910,0.489032944,0
35911,0.467707765,0,,,,,,35911,0.51774537,1
35912,0.804557361,1,,,,,,35912,0.535408498,1
35913,0.416032201,0,,,,,,35913,0.469061995,0
35914,0.552867556,1,,,,,,35914,0.502313945,1
35915,0.347857179,0,,,,,,35915,0.514915742,1
35916,0.860641695,1,,,,,,35916,0.51062238,1
35917,0.76175015,1,,,,,,35917,0.596223347,1
35918,0.671601221,1,,,,,,35918,0.494998182,0
35919,0.654022185,1,,,,,,35919,0.473428898,0
35920,0.610874779,1,,,,,,35920,0.504709248,1
35921,0.324151502,0,,,,,,35921,0.487900891,0
35922,0.423518501,0,,,,,,35922,0.596223347,1
35923,0.860735315,1,,,,,,35923,0.469231121,0
35924,0.463439198,0,,,,,,35924,0.449308803,0
35925,0.356143324,0,,,,,,35925,0.469265622,0
35926,0.627899959,1,,,,,,35926,0.596223347,1
35927,0.384315932,0,,,,,,35927,0.536634401,1
35928,0.474052412,0,,,,,,35928,0.515852216,1
35929,0.34809221,0,,,,,,35929,0.493736525,0
35930,0.632783787,1,,,,,,35930,0.649530373,1
35931,0.289368735,0,,,,,,35931,0.467086905,0
35932,0.351038515,0,,,,,,35932,0.497253242,0
35933,0.888232272,1,,,,,,35933,0.596223347,1
35934,0.432432691,0,,,,,,35934,0.430267863,0
35935,0.417631587,0,,,,,,35935,0.298466415,0
35936,0.544274105,1,,,,,,35936,0.596223347,1
35937,0.309559803,0,,,,,,35937,0.324424065,0
35938,0.388278385,0,,,,,,35938,0.493736525,0
35939,0.279846566,0,,,,,,35939,0.266340978,0
35940,0.463502526,0,,,,,,35940,0.552866043,1
35941,0.515327667,1,,,,,,35941,0.487900891,0
35942,0.514566867,1,,,,,,35942,0.482888562,0
35943,0.323084805,0,,,,,,35943,0.540299401,1
35944,0.71231291,1,,,,,,35944,0.596223347,1
35945,0.746158309,1,,,,,,35945,0.472580747,0
35946,0.209487149,0,,,,,,35946,0.395979727,0
35947,0.374262648,0,,,,,,35947,0.462048059,0
